id,original_txt,wrong_ids,correct_txt
8358,,,2018年1月，未经集团公司批准，陕西文交所下属陕西天一国际拍卖有限公司出资4400万元与西安锦业文化投资有限公司（以下简称锦业公司）成立合伙企业，协议约定合伙企业按年息6%向陕西天一国际拍卖有限公司支付收益。该合伙企业以向锦业公司购买书画作品的名义将资金实际用于偿还锦业公司欠付书画公司的委托贷款本息4294.74万元，偿还锦业公司欠付陕西文交所拆借资金105.22万元（2018年末西安锦业公司仍欠付陕西文交所拆借资金330万元）。
8359,,,根据书画公司与有关书画作品出质人的协议约定，书画公司有权单方面委托第三方拍卖机构对质押品进行拍卖。书画公司未按照协议约定，于2017年11月以下属陕西文化资产管理有限公司、陕西天一国际拍卖有限公司的名义委托自然人林浩然对部分书画作品进行处置。
8360,,,书画公司对部分书画作品以职工个人名义与拍卖公司签订协议进行处置，拍卖款通过职工个人账户向书画公司转回，共涉及5幅书画作品，金额997.24万元，对拍卖款项的资金流转情况书画公司无法控制。另外，部分书画作品的处置决策与实际执行不一致，2016年4月书画公司总经理办公会议决定通过陕西秦宝斋拍卖有限责任公司对石鲁书画作品《金瓜》进行委托拍卖，实际于2016年6月以职工个人名义委托陕西蔚文堂拍卖有限责任公司进行拍卖。
8361,,,"2011年5月至2012年4月间项目一处以临聘人员名义在地方税务机关代开发票报销住宿费915,290元，并由项目一处相关人员签字领取。其中代开项目内容为“租赁费”的发票金额合计527,820元、代开项目内容为“住宿费”的发票金额合计387,470元。"
8362,,,上述行为不符合《高等学校财务制度》（财教〔2012〕488号）第二十六条“高等学校的支出应当严格执行国家有关财务规章制度规定的开支范围及开支标准”的规定。西科大应督促教育基金会尽快归还被挤占的资金，严格执行财务制度，杜绝此类问题再次发生。
8363,,,"西科大2016年度财务决算报表反映，截至2016年末“其他应付款”余额40,511.76万元，而“其他应付款” 账面余额26,018.06万元，账表相差14,493.69万元。"
8364,,,截至2018年5月，西科大未按规定实行公务卡结算，对纳入公务卡强制消费目录的事项依然使用现金支付。
8365,,,2014年至2015年，省城市经济学校将应代扣代缴的个人所得税18.03万元，在单位财务滞留未缴。
8366,,,"3.  2013年，府谷县财政将本级预算资金下达拨付有关财政专户资金 83,169万元，并列报当年财政支出决算，当年专户拨付支出63,616.07万元，未拨付19,552.93万元，形成虚列支出。"
8367,,,"4.  2013年，定边县财政将本级预算资金下达拨付有关财政专户36,411.55万元，并列报当年财政支出决算，专户当年下达拨付有关项目单位9862.55万元，未下达拨付26,549万元，造成虚列财政支出。"
8368,,,上述1至4问题，违反了《总预算会计制度》第十一条 “总预算会计核算应当以实际发生的经济业务为依据，如实反映财政收支执行情况和结果”、第六十三条“各级总预算会计报表要做到数字正确，报送及时，内容完整”的规定。
8369,,,经抽查西北妇儿医院2018年12月药品盘点表发现，当月药品盘亏与盘盈均存在，会计凭证仅列示净盘盈数据，未单独列示盘盈、盘亏数据，无盘盈、盘亏原因，未严格落实药品缺损控制制度并进行责任追究。
8370,,,2017年，省直属分局列支购买智能通讯终端0.37万元，列支购买手机支出0.13万元；省稽查局列支购买手机支出0.32万元；西咸新区地税局购置办公设备、会议室音视频系统支出23.84万元，未入固定资产账。
8371,,,2017年，省直属分局机关食堂支付西安雍州侯府餐饮管理有限公司等企业和个人购买食品支出共计9.26万元，未取得发票以白条入账。
8372,,,"陕西文化艺术博物院项目是由陕文投集团承担的我省十三五规划重点文化建设项目，是全省“310文化工程”十大重点文化设施之一，项目占地面积141.32亩，建筑面积80,000平方米，计划工期为2017年10月至2020年9月，总投资13.5亿元。该项目实际于2019年7月举行了开工仪式，审计时尚未进入实际施工阶段，难以按计划工期完成。"
8373,,,2002年，该厅将西气东输项目部分征地任务交予征地中心承办，中心收到该厅经费拨款212.13万元，用于项目支出和拨出款项148.17万元，该项目已于2005年结束，但拨款结余62.47万元长期挂其他应付款未作处理。
8374,,,2. 2011年，后勤中心将物业费和房租收入47.1万元未记收入而挂账，少计缴营业税、城建税及教育费附加2.59万元、房产税0.24万元。
8375,,,2012年2月，受延安文投公司直接委托，中国建筑设计西北设计研究院有限公司（以下简称西北设计院）承担东方红广场建设概念规划设计，延安文投公司支付费用128万元。2013年11月，西北设计院与延安文投公司签订《借款协议》，约定西北设计院如未在今后的设计服务招标中中标，则全额归还上述借款。同年12月，按照协议约定，延安文投公司预支西北设计院设计服务费400万元。2014年12月，在西北设计院未中标且未归还所借资金的情况下，延安文投公司又与该设计院签订终止合作协议书，约定由延安文投向其支付设计费400万元，以冲抵上述借款。
8376,,,"部分人员因公借用现金131,649.77 元，其中单笔借还现金金额最大为50,000元，借还款时间间隔长达1年。"
8377,,,"2019年现金支付劳务费、交通疏导费、仪器租赁费等391,550元。"
8378,,,"其中“测试费”列收13,434.75元（含以前年度收支结余挂账5,359.50元），列支6,400元；“保职费列收307,310.89元（含以前年度收支结余挂账73,966.90元），列支75,257.73元；“上网费”列收47,219.97元（含以前年度收支结余挂账20,151.37元），列支33,592.70元；“招生报名费”列收5,932,901.94元（含以前年度收支结余挂账2,115,991.94元），列支4,461,315.93元；陕科大后勤集团“分成收入”列收867,929.83元（含以前年度收支结余挂账867,929.83元），列支165,360.17元；陕科大后勤集团“校园卡”列收2,182,609.44元（含以前年度收支结余挂账1,169,296.81元），列支691,839.87元。"
8379,,,2010年省财政厅未建立分散采购审批台账，审批资料显示当年共审批分散采购606宗，其中有12个单位的21宗采购项目本应委托省政府采购中心组织实施，但却审批为分散采购。
8380,,,2010年国库支付局累计支付预算外资金2.95亿元，仅占国库集中支付总额的0.85%，占当年预算外资金总支出60.77亿元的4.85%，大量的预算外支出未纳入集中支付范围。
8381,,,2010年12月，经省财政厅国库支付局批准，共有64个省级预算单位，在年末将108笔“特殊款项”通过单位零余额账户转至非零余额账户5.95亿元，占到当年授权支付金额108.3亿元的5.48%，其中500万元以上的共计32笔。
8382,,,2010年省资金局应返还地市2009年度财政周转金及占用费收入180.5万元，实际返还208.5万元，超标准多返还28万元。
8383,,,截至2010年底，社会保障资金管理中心管理的26项资金在15个银行账户进行核算。陕西省省直机关住宅建设基金管理中心在建设银行西安分行曲江、小寨、甜水井3个支行共计开设6个银行账户，6笔定期存单。财政厅国库处在建设银行曲江支行开设2个财政零余额账户。
8384,,,2010年陕西省省直机关住宅建设基金管理中心管理的省直行政事业单位职工住房货币化补贴款收支结余1586.09万元，占当年财政拨入住房货币化补贴5000万元的31.72%，年末职工住房货币化补贴款累计结余1.61亿元，占财政拨入该项资金总额64.45%。截至2010年底，省财政厅管理的具有指定用途的11项社保资金结余15.32亿元，结余较大的有中央军转干部解困资金3.02亿元，中省农村最低生活补助资金4.27亿元。这些资金未及时拨付形成较大的资金结余，影响了专项资金的使用效益。
8385,,,上述应计缴的税费未予计缴。
8386,,,违反了《中国人民银行关于进一步加强大额现金支付管理的通知》（银发〔2001〕430号）第一条（五）款“开户单位转账结算起点以上的支付，必须使用转账结算”的规定。省档案局今后应严格按照规定使用现金，对结算起点以上的支付必须使用银行转账结算。
8387,,,审计发现，各有关学校收到的牛奶和鸡蛋分别为“西安银桥生物科技有限责任公司临潼分公司”和“渭南碧源土鸡养殖农民专业合作社”等公司出具的发票，相应的货款由各有关学校支付给“陕西安康牧美食品有限公司”出纳员“刘慧”个人（银行卡）。存在着供货企业与中标企业不符，货款却以现金形式付给中标公司出纳员“刘慧”个人（银行卡）问题。
